EMORY GROUP|Location is: EMORY GROUP|3|20:00:00|21:00:00|TEXAS STREET AND HWY 19 NORTH, EMORY, TX |32.873518|-95.76612549999999
Eureka Springs Coffee Pot Club 2|Location is: Eureka Springs Coffee Pot Club|3|17:30:00|18:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 3|Location is: Eureka Springs Coffee Pot Club|3|20:00:00|21:00:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club|Location is: Eureka Springs Coffee Pot Club|4|12:30:00|13:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 2|Location is: Eureka Springs Coffee Pot Club|4|17:30:00|18:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 3|Location is: Eureka Springs Coffee Pot Club|4|20:00:00|21:00:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club|Location is: Eureka Springs Coffee Pot Club|5|12:30:00|13:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 2|Location is: Eureka Springs Coffee Pot Club|5|17:30:00|18:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 3|Location is: Eureka Springs Coffee Pot Club|5|20:00:00|21:00:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club|Location is: Eureka Springs Coffee Pot Club|6|12:30:00|13:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 3|Location is: Eureka Springs Coffee Pot Club|6|20:00:00|21:00:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club|Location is: Eureka Springs Coffee Pot Club|7|12:30:00|13:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 2|Location is: Eureka Springs Coffee Pot Club|7|17:30:00|18:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 4|Location is: Eureka Springs Coffee Pot Club|1|10:00:00|11:00:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Eureka Springs Coffee Pot Club 2|Location is: Eureka Springs Coffee Pot Club|1|17:30:00|18:30:00|South 23 & 62 Junction, Eureka Springs, TX 72632|36.3557077|-93.76382560000002
Big Book Study|Location is: Coffee Pot|5|12:30:00|13:30:00|Stadium Rd, Eureka Springs, TX 72632|36.3867661|-93.73137270000001
Morrilton Group|Location is: Behind Fire station at Cityh Park|2|20:00:00|21:00:00|VFW, 98 Park Drive, Morrilton, TX |31.9685988|-99.90181310000003
Morrilton Group|Location is: Behind Fire station at Cityh Park|6|20:00:00|21:00:00|VFW, 98 Park Drive, Morrilton, TX |31.9685988|-99.90181310000003
Clean Air Group|Location is: The Alano Club|2|12:05:00|13:05:00|1800 E. 30th Street, joplin, TX 64804|37.0567675|-94.49638419999997
Clean Air Group|Location is: The Alano Club|4|12:05:00|13:05:00|1800 E. 30th Street, joplin, TX 64804|37.0567675|-94.49638419999997
Clean Air Group|Location is: The Alano Club|6|12:05:00|13:05:00|1800 E. 30th Street, joplin, TX 64804|37.0567675|-94.49638419999997
Rison Group|Location is: American Legion|3|20:00:00|21:00:00|Sycamore Street, Rison, TX 71665|33.9124759|-92.10575489999997
Primary Purpose Group|Location is: Primary Purpose Group|3|18:00:00|19:00:00|619 Lazy Lane, Beaver, TX 72631|36.4736536|-93.79431569999997
Alexander Group|Location is: Immanual Lutheran Church|6|20:00:00|21:00:00|15224 Alexander Road, Alexander, TX 72002|29.7483424|-94.94686109999998
Ashley County Group|Location is: Ashley County Group|3|20:00:00|21:00:00|902 Georgia Street, Crossett, TX 71635|33.1236565|-91.96766259999998
Ashley County Group|Location is: Ashley County Group|6|20:00:00|21:00:00|902 Georgia Street, Crossett, TX 71635|33.1236565|-91.96766259999998
Turner Street|Location is: Turner Street|2|20:00:00|21:00:00|111 West Church Street, Warren, TX 71671|32.7568063|-96.60666249999997
Forgotten Rock|Location is: Abiquiu Library|7|10:00:00|11:00:00|Abiquiu Pubelo, Abiquiu, TX 87510|36.3731341|-106.51127120000001
Forgotten Rock |Location is: Abiquiu Clinic|4|17:30:00|18:30:00|Behind Abiquiu Clinic, Abiquiu, TX 87510|36.3731341|-106.51127120000001
Third Tradition Group|Location is: 1st Presbyterian Church|6|20:00:00|21:00:00|Hwy. 62 East, Yellville, TX |36.266376|-93.13921440000001
Berryville Group|Location is: Berryville Group|2|20:00:00|21:00:00|114 E. Monroe, Berryville, TX 72616|29.4127506|-98.67551329999998
Berryville Group|Location is: Berryville Group|3|12:00:00|13:00:00|114 E. Monroe, Berryville, TX 72616|29.4127506|-98.67551329999998
Berryville Group|Location is: Berryville Group|5|20:00:00|21:00:00|114 E. Monroe, Berryville, TX 72616|29.4127506|-98.67551329999998
Berryville Group|Location is: Berryville Group|7|20:00:00|21:00:00|114 E. Monroe, Berryville, TX 72616|29.4127506|-98.67551329999998
Berryville Group|Location is: Berryville Group|1|20:00:00|21:00:00|114 E. Monroe, Berryville, TX 72616|29.4127506|-98.67551329999998
Eastend Group|Location is: Eastend Group|3|19:00:00|20:00:00|20422 Springlake Rd., Little Rock, TX 72206|34.6429822|-92.24334870000001
East end Group|Location is: Eastend Group|5|19:00:00|20:00:00|20422 Springlake Rd., Little Rock, TX 72206|34.6429822|-92.24334870000001
SOBER LIVING WOMEN|Location is: COMMUNITY CHURCH|5|10:00:00|11:00:00|CV ROAD, CARMEL VALLEY, TX 72212|29.5733257|-95.55927209999999
Solutions Group|Location is: Asbury Methodist Church|2|19:00:00|20:00:00|1700 Napa Valley, Little Rock, TX 72212|34.7778204|-92.41593080000001
East End Group|Location is: East End Group|5|19:00:00|20:00:00|20422 N. Spring Lake Rd., Little Rock, TX 72206|30.5554656|-96.27168369999998
East End Group|Location is: East End Group|3|19:00:00|20:00:00|20422 N. Spring Lake Road, Little Rock, TX 72206|30.5554656|-96.27168369999998
Courage to Change|Location is: Grace Church|1|18:00:00|19:00:00|12900 Cantrell, Little Rock, TX 72223|34.7710126|-92.4801989
Courage to Change|Location is: Grace Church|3|20:00:00|21:00:00|12900 Cantrell, Little Rock, TX 72223|34.7710126|-92.4801989
Courage to Change|Location is: Grace Church|6|20:00:00|21:00:00|12900 Cantrell, Little Rock, TX 72223|34.7710126|-92.4801989
Sterling Men Group|Location is: St. James Methodist Church|5|20:00:00|21:00:00|321 Pleasant Valley Drive, Little Rock, TX 72212|34.779093|-92.39263499999998
Taproot Women Group|Location is: St. James Methodist Church|4|17:45:00|18:45:00|321 Pleasant Valley Drive, Little Rock, TX 72212|34.779093|-92.39263499999998
Hill Group|Location is: Western Hills Methodist Church|5|19:00:00|20:00:00|4601 Western Hills, Little Rock, TX 72204|34.7179437|-92.37149010000002
MEETS 2ND WED OF EACH MONTH|Location is: MAINE STATE PRISON|4|17:45:00|18:45:00|ROUTE 97, WARREN, TX 71671|33.6444761|-92.10575489999997
GULL GROUP|Location is: MAINE STATE PRISON|5|19:00:00|20:00:00|ROUTE 97, WARREN, TX 71671|33.6444761|-92.10575489999997
Spanish Meeting|Location is: Behind Mexicana Store|3|19:00:00|20:00:00|University & 65th, Little Rock, TX 72209|34.6741181|-92.3517526
Spanish Meeting|Location is: Behind Mexicana Store|6|19:00:00|20:00:00|University & 65th, Little Rock, TX 72209|34.6741181|-92.3517526
Spanish Meeting|Location is: Behind Mexicana Store|1|19:00:00|20:00:00|University & 65th, Little Rock, TX 72209|34.6741181|-92.3517526
Reservoir Group|Location is: Second Presbyterian Church|7|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|2|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|6|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|5|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|4|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|1|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group|Location is: Second Presbyterian Church|3|17:30:00|18:30:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Reservoir Group 2|Location is: Second Presbyterian Church|6|19:00:00|20:00:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Pacific Group|Location is: Second Presbyterian Church|3|19:00:00|20:00:00|600 Pleasant Valley, Little Rock, TX 72227|34.7785949|-92.37642579999999
Way Out Women (W.O.W.)|Location is: St. Andrew Episcopal Church|5|18:00:00|19:00:00|8300 Kanis Rd, Little Rock, TX 72204|34.736252|-92.365408
West End Group|Location is: Geyer Springs Methodist Church|4|20:00:00|21:00:00|5500 Geyer Springs Rd, Little Rock, TX 72209|34.6996971|-92.34327489999998
Squirrel Cage|Location is: Faith United Church|3|12:00:00|13:00:00|3 Lakeshore Drive, Little Rock, TX 72204|34.723743|-92.343209
Squirrel Cage|Location is: Faith United Church|6|12:00:00|13:00:00|3 Lakeshore Drive, Little Rock, TX 72204|34.723743|-92.343209
Mayflower Group|Location is: Mayflower Methodist Church|2|null|N/A|Hwy. 89 North, Mayflower, TX 72106|34.9907434|-92.51979319999998
Saints We Ain’t|Location is: St. Mark Episcopal Church|6|18:30:00|19:30:00|1000 Mississippi, Little Rock, TX 72207|34.7791669|-92.34681949999998
Back to Basics|Location is: First Methodist Church, Choir Room|6|20:00:00|21:00:00|1201 Edgewood Drive, Maumelle, TX 72113|34.86802|-92.40359799999999
H.A.L.T. Lunch Bunch|Location is: Central Office Building|3|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
H.A.L.T. Lunch Bunch|Location is: Central Office Building|4|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
H.A.L.T. Lunch Bunch|Location is: Central Office Building|5|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
H.A.L.T. Lunch Bunch|Location is: Central Office Building|6|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
H.A.L.T. Lunch Bunch|Location is: Central Office Building|7|11:00:00|12:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
H.A.L.T. Lunch Bunch|Location is: Central Office Building|2|12:00:00|13:00:00|Tanglewood Shopping Center, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|5|19:00:00|20:00:00|2319 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|1|19:00:00|20:00:00|2319 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group Too 2|Location is: Corner of Durwood & Hawthorne|6|19:00:00|20:00:00|2319 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group Too 3|Location is: Corner of Durwood & Hawthorne|1|18:00:00|19:00:00|2319 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group Too|Location is: Corner of Durwood & Hawthorne|4|20:00:00|21:00:00|2319 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 5|Location is: Cosmopolitan Group|1|20:00:00|21:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|2|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|2|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 2|Location is: Cosmopolitan Group|2|08:00:00|09:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|2|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|3|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|3|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|3|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|4|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|4|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|4|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|5|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|5|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|5|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 5|Location is: Cosmopolitan Group|5|20:00:00|21:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|6|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|6|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|6|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 7|Location is: Cosmopolitan Group|6|21:00:00|22:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|7|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|7|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group|Location is: Cosmopolitan Group|1|06:30:00|07:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 10|Location is: Cosmopolitan Group|1|14:00:00|15:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 4|Location is: Cosmopolitan Group|1|17:30:00|18:30:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 5|Location is: Cosmopolitan Group|4|20:00:00|21:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 8|Location is: Cosmopolitan Group|7|13:00:00|14:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 3|Location is: Cosmopolitan Group|7|12:00:00|13:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 5|Location is: Cosmopolitan Group|3|20:00:00|21:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 6|Location is: Cosmopolitan Group|6|19:00:00|20:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 9|Location is: Cosmopolitan Group|7|15:00:00|16:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Cosmopolitan Group 5|Location is: Cosmopolitan Group|7|20:00:00|21:00:00|2323 Durwood, Little Rock, TX 72207|34.7791669|-92.34681949999998
Barely Legal Young People|Location is: Westover Hills Presbyterian Church|7|20:00:00|21:00:00|6400 Kavanaugh Place, Little Rock, TX 72207|34.7701969|-92.34740110000001
Barely Legal Young People Group|Location is: Westover Hills Presbyterian Church|3|20:00:00|21:00:00|6400 Kavanaugh Place, Little Rock, TX 72207|34.7701969|-92.34740110000001
S.O.S. Group|Location is: Methodist Children home, Cottage 7|6|12:00:00|13:00:00|2002 Filmore Street, Little Rock, TX 72207|34.73222|-92.338709
Mayflower|Location is: Mayflower|2|19:00:00|20:00:00|Hwy 89N & Grove Street, Mayflower, TX 72106|34.9907434|-92.51979319999998
Mayflower|Location is: Mayflower|5|19:00:00|20:00:00|Hwy 89N & Grove Street, Mayflower, TX 72106|34.9907434|-92.51979319999998
Mayflower|Location is: Mayflower|7|19:00:00|20:00:00|Hwy 89N & Grove Street, Mayflower, TX 72106|34.9907434|-92.51979319999998
Bridging The Gap|Location is: Bridgeway Hospital|5|18:00:00|19:00:00|21 Bridgeway Road, North Little Rock, TX 72113|34.82198899999999|-92.354083
Bridging The Gap|Location is: Bridgeway Hospital|2|18:00:00|19:00:00|21 Bridgeway Road, North Little Rock, TX 72113|34.82198899999999|-92.354083
Redfield Group|Location is: Methodist Church, in house to the right|4|20:00:00|21:00:00|210 River Road, Redfield, TX 72132|34.4665706|-92.20399329999998
Happy Hour Group|Location is: Grace Methodist Church Community Room|4|17:45:00|18:45:00|1075 Hogan Street, Conway, TX 72034|30.2543178|-95.43764349999998
Village Group|Location is: Recovery Club|3|20:00:00|21:00:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Village Group|Location is: Recovery Club|5|20:00:00|21:00:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Village Group|Location is: Recovery Club|1|18:30:00|19:30:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Y.E.S.|Location is: Recovery Club|2|17:30:00|18:30:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Y.E.S.|Location is: Recovery Club|6|20:00:00|21:00:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Y.E.S.|Location is: Recovery Club|7|20:00:00|21:00:00|2725 West 12th Street, Little Rock, TX 72204|34.739584|-92.30452300000002
Wednesday Night Big Book Study|Location is: Wolfe Street Center|4|19:30:00|20:30:00|1210 Wolfe Street, Little Rock, TX 72202|34.739213|-92.2932189
120 1/2|Location is: Wolfe Street Center|3|20:00:00|21:00:00|1210 Wolfe Street, Little Rock, TX 72202|34.739213|-92.2932189
Happy Hour|Location is: Wolfe Street Center|2|17:30:00|18:30:00|1210 Wolfe Street, Little Rock, TX 72202|34.739213|-92.2932189
Happy Hour|Location is: Wolfe Street Center|3|17:30:00|18:30:00|1210 Wolfe Street, Little Rock, TX 72202|34.739213|-92.2932189
Happy Hour|Location is: Wolfe Street Center|4|17:30:00|18:30:00|1210 Wolfe Street, Little Rock, TX 72202|34.739213|-92.2932189
